0.0373706,0.0376248,0.0380859,0.0388485,0.0394435,0.0402855,0.0408295,0.0413347,0.0420109,0.0422446
0.0363852,0.0367284,0.0373512,0.0383811,0.0391847,0.0403219,0.0410566,0.0417389,0.0426521,0.0429677
0.0427519,0.0427428,0.0427262,0.0426988,0.0426775,0.0426472,0.0426277,0.0426095,0.0425853,0.0425769
0.0446264,0.0445029,0.0442788,0.0439083,0.0436193,0.0432102,0.0429459,0.0427004,0.0423719,0.0422584
0.0427439,0.0426257,0.0424113,0.0420566,0.0417799,0.0413882,0.0411352,0.0409003,0.0405858,0.0404771
0.0476921,0.0474126,0.0469055,0.0460668,0.0454125,0.0444865,0.0438883,0.0433327,0.0425890,0.0423321
0.0493340,0.0489715,0.0483139,0.0472262,0.0463776,0.0451767,0.0444009,0.0436803,0.0427159,0.0423827
0.0505548,0.0501501,0.0494157,0.0482012,0.0472537,0.0459127,0.0450464,0.0442419,0.0431650,0.0427929
0.0491017,0.0487494,0.0481103,0.0470532,0.0462284,0.0450613,0.0443073,0.0436070,0.0426697,0.0423458
0.0546938,0.0541967,0.0532950,0.0518037,0.0506402,0.0489936,0.0479299,0.0469420,0.0456197,0.0451628
0.0493831,0.0489479,0.0481583,0.0468526,0.0458338,0.0443920,0.0434606,0.0425956,0.0414378,0.0410377
0.0509286,0.0504506,0.0495835,0.0481494,0.0470305,0.0454471,0.0444242,0.0434741,0.0422026,0.0417632
0.0504342,0.0499340,0.0490267,0.0475260,0.0463551,0.0446982,0.0436277,0.0426336,0.0413030,0.0408432
0.0523140,0.0517637,0.0507655,0.0491145,0.0478264,0.0460035,0.0448259,0.0437322,0.0422683,0.0417625
0.0510834,0.0506517,0.0498684,0.0485729,0.0475621,0.0461318,0.0452077,0.0443495,0.0432008,0.0428039
0.0493094,0.0488640,0.0480560,0.0467196,0.0456770,0.0442015,0.0432483,0.0423630,0.0411781,0.0407686
0.0508295,0.0504004,0.0496218,0.0483341,0.0473294,0.0459077,0.0449892,0.0441361,0.0429944,0.0425999
0.0557965,0.0553036,0.0544093,0.0529301,0.0517761,0.0501430,0.0490880,0.0481081,0.0467967,0.0463435
0.0550874,0.0546069,0.0537351,0.0522932,0.0511682,0.0495762,0.0485478,0.0475926,0.0463141,0.0458723
0.0560081,0.0556411,0.0549753,0.0538740,0.0530148,0.0517989,0.0510134,0.0502839,0.0493074,0.0489700
0.0540138,0.0537666,0.0533180,0.0525762,0.0519974,0.0511784,0.0506492,0.0501578,0.0495000,0.0492727
0.0552584,0.0550144,0.0545718,0.0538397,0.0532686,0.0524603,0.0519381,0.0514532,0.0508041,0.0505798
0.0593551,0.0590147,0.0583971,0.0573758,0.0565790,0.0554513,0.0547228,0.0540462,0.0531407,0.0528278
0.0568896,0.0564387,0.0556205,0.0542674,0.0532116,0.0517176,0.0507524,0.0498560,0.0486563,0.0482417
0.0592160,0.0588590,0.0582113,0.0571400,0.0563042,0.0551215,0.0543574,0.0536477,0.0526979,0.0523697
0.0609279,0.0604788,0.0596641,0.0583167,0.0572655,0.0557778,0.0548167,0.0539241,0.0527294,0.0523166
0.0542786,0.0540183,0.0535459,0.0527647,0.0521552,0.0512927,0.0507355,0.0502180,0.0495253,0.0492860
0.0506771,0.0504247,0.0499669,0.0492097,0.0486189,0.0477829,0.0472428,0.0467412,0.0460698,0.0458378
0.0495646,0.0492535,0.0486891,0.0477556,0.0470273,0.0459967,0.0453309,0.0447125,0.0438848,0.0435988
0.0512886,0.0509420,0.0503132,0.0492731,0.0484617,0.0473134,0.0465716,0.0458826,0.0449604,0.0446418
0.0549348,0.0544411,0.0535455,0.0520642,0.0509085,0.0492729,0.0482163,0.0472350,0.0459216,0.0454678
0.0525009,0.0520326,0.0511829,0.0497776,0.0486812,0.0471296,0.0461272,0.0451962,0.0439502,0.0435197
0.0553101,0.0549406,0.0542702,0.0531615,0.0522965,0.0510723,0.0502815,0.0495470,0.0485639,0.0482242
0.0571221,0.0566562,0.0558111,0.0544134,0.0533229,0.0517797,0.0507827,0.0498568,0.0486175,0.0481892
0.0549008,0.0545177,0.0538227,0.0526733,0.0517765,0.0505074,0.0496875,0.0489261,0.0479069,0.0475547
0.0524810,0.0523104,0.0520009,0.0514890,0.0510896,0.0505244,0.0501592,0.0498201,0.0493662,0.0492094
0.0516437,0.0515791,0.0514619,0.0512680,0.0511168,0.0509028,0.0507645,0.0506361,0.0504642,0.0504049
0.0518733,0.0518284,0.0517470,0.0516123,0.0515072,0.0513584,0.0512623,0.0511731,0.0510536,0.0510124
0.0492161,0.0492184,0.0492224,0.0492291,0.0492344,0.0492418,0.0492465,0.0492510,0.0492569,0.0492590
0.0508990,0.0510107,0.0512133,0.0515484,0.0518099,0.0521799,0.0524189,0.0526409,0.0529381,0.0530407
0.0454888,0.0457629,0.0462602,0.0470827,0.0477244,0.0486325,0.0492191,0.0497640,0.0504932,0.0507452
0.0554172,0.0555415,0.0557670,0.0561399,0.0564308,0.0568425,0.0571085,0.0573555,0.0576862,0.0578004
0.0587562,0.0585959,0.0583050,0.0578239,0.0574485,0.0569173,0.0565741,0.0562554,0.0558288,0.0556814
0.0554351,0.0553465,0.0551857,0.0549198,0.0547124,0.0544188,0.0542292,0.0540530,0.0538173,0.0537358
0.0588184,0.0588379,0.0588732,0.0589317,0.0589773,0.0590419,0.0590836,0.0591224,0.0591742,0.0591922
0.0540782,0.0542255,0.0544927,0.0549347,0.0552795,0.0557675,0.0560828,0.0563756,0.0567675,0.0569029
0.0556191,0.0559090,0.0564349,0.0573047,0.0579833,0.0589436,0.0595641,0.0601403,0.0609115,0.0611780
0.0466090,0.0471869,0.0482352,0.0499691,0.0513219,0.0532363,0.0544730,0.0556216,0.0571590,0.0576902
0.0539440,0.0542533,0.0548146,0.0557428,0.0564670,0.0574919,0.0581540,0.0587689,0.0595919,0.0598763
0.0534477,0.0537803,0.0543836,0.0553814,0.0561599,0.0572616,0.0579734,0.0586344,0.0595191,0.0598248
0.0576461,0.0578074,0.0580999,0.0585838,0.0589613,0.0594956,0.0598407,0.0601612,0.0605903,0.0607385
0.0560136,0.0562735,0.0567448,0.0575245,0.0581328,0.0589936,0.0595497,0.0600661,0.0607574,0.0609963
0.0572508,0.0573177,0.0574391,0.0576399,0.0577966,0.0580182,0.0581615,0.0582945,0.0584725,0.0585340
0.0598546,0.0598184,0.0597526,0.0596439,0.0595591,0.0594390,0.0593615,0.0592894,0.0591930,0.0591597
0.0564067,0.0565762,0.0568835,0.0573918,0.0577884,0.0583496,0.0587122,0.0590490,0.0594997,0.0596554
0.0578168,0.0582180,0.0589459,0.0601498,0.0610890,0.0624182,0.0632769,0.0640744,0.0651418,0.0655106
0.0587101,0.0592041,0.0601005,0.0615829,0.0627395,0.0643763,0.0654337,0.0664158,0.0677302,0.0681844
0.0523320,0.0529949,0.0541976,0.0561867,0.0577386,0.0599348,0.0613536,0.0626713,0.0644350,0.0650444
0.0487770,0.0493049,0.0502625,0.0518464,0.0530821,0.0548309,0.0559606,0.0570099,0.0584142,0.0588995
0.0456567,0.0463130,0.0475037,0.0494730,0.0510094,0.0531837,0.0545884,0.0558930,0.0576390,0.0582424
0.0411253,0.0420331,0.0436801,0.0464039,0.0485291,0.0515365,0.0534794,0.0552838,0.0576990,0.0585335
0.0363053,0.0372548,0.0389774,0.0418264,0.0440493,0.0471949,0.0492271,0.0511144,0.0536405,0.0545134
0.0414206,0.0420761,0.0432653,0.0452321,0.0467666,0.0489382,0.0503411,0.0516441,0.0533880,0.0539906
0.0360630,0.0368540,0.0382888,0.0406620,0.0425135,0.0451337,0.0468264,0.0483985,0.0505027,0.0512298
0.0347729,0.0355207,0.0368775,0.0391215,0.0408723,0.0433500,0.0449506,0.0464372,0.0484268,0.0491144
0.0322808,0.0331537,0.0347372,0.0373563,0.0393998,0.0422915,0.0441597,0.0458948,0.0482170,0.0490194
0.0344470,0.0352381,0.0366732,0.0390468,0.0408986,0.0435193,0.0452123,0.0467847,0.0488893,0.0496165
0.0365610,0.0372218,0.0384206,0.0404034,0.0419503,0.0441395,0.0455538,0.0468673,0.0486253,0.0492328
0.0296796,0.0306262,0.0323435,0.0351837,0.0373997,0.0405356,0.0425615,0.0444431,0.0469614,0.0478316
0.0279373,0.0289231,0.0307116,0.0336695,0.0359772,0.0392431,0.0413529,0.0433124,0.0459350,0.0468413
0.0261846,0.0272445,0.0291672,0.0323473,0.0348284,0.0383395,0.0406078,0.0427145,0.0455341,0.0465084
0.0265082,0.0275037,0.0293097,0.0322968,0.0346273,0.0379253,0.0400559,0.0420348,0.0446833,0.0455984
0.0259148,0.0267787,0.0283460,0.0309381,0.0329605,0.0358225,0.0376714,0.0393886,0.0416870,0.0424812
0.0294425,0.0302401,0.0316872,0.0340804,0.0359477,0.0385902,0.0402973,0.0418827,0.0440048,0.0447380
0.0234888,0.0246355,0.0267157,0.0301563,0.0328406,0.0366393,0.0390934,0.0413727,0.0444233,0.0454774
0.0252973,0.0263246,0.0281885,0.0312711,0.0336762,0.0370798,0.0392786,0.0413208,0.0440540,0.0449985
0.0272992,0.0282269,0.0299100,0.0326935,0.0348653,0.0379386,0.0399241,0.0417681,0.0442362,0.0450890
0.0285189,0.0293307,0.0308035,0.0332395,0.0351400,0.0378295,0.0395670,0.0411807,0.0433406,0.0440869
0.0301728,0.0309624,0.0323949,0.0347640,0.0366124,0.0392282,0.0409181,0.0424876,0.0445882,0.0453141
0.0321250,0.0328109,0.0340553,0.0361133,0.0377190,0.0399913,0.0414592,0.0428226,0.0446473,0.0452779
0.0356293,0.0361829,0.0371871,0.0388479,0.0401438,0.0419775,0.0431622,0.0442625,0.0457351,0.0462440
0.0363640,0.0367774,0.0375275,0.0387681,0.0397360,0.0411057,0.0419906,0.0428125,0.0439124,0.0442925
0.0442801,0.0444977,0.0448923,0.0455451,0.0460544,0.0467751,0.0472407,0.0476731,0.0482519,0.0484519
0.0432361,0.0434236,0.0437638,0.0443263,0.0447652,0.0453863,0.0457876,0.0461602,0.0466590,0.0468314
0.0406069,0.0408372,0.0412550,0.0419461,0.0424852,0.0432482,0.0437412,0.0441990,0.0448117,0.0450234
0.0410947,0.0413273,0.0417491,0.0424468,0.0429912,0.0437616,0.0442592,0.0447214,0.0453401,0.0455538
0.0400881,0.0402874,0.0406490,0.0412470,0.0417136,0.0423739,0.0428005,0.0431966,0.0437269,0.0439101
0.0430652,0.0431554,0.0433192,0.0435900,0.0438013,0.0441003,0.0442934,0.0444728,0.0447129,0.0447959
0.0481564,0.0480507,0.0478589,0.0475418,0.0472943,0.0469441,0.0467179,0.0465078,0.0462266,0.0461294
0.0448698,0.0448733,0.0448795,0.0448899,0.0448980,0.0449094,0.0449168,0.0449236,0.0449328,0.0449360
0.0441284,0.0440014,0.0437710,0.0433900,0.0430928,0.0426721,0.0424003,0.0421479,0.0418101,0.0416934
0.0461570,0.0459478,0.0455684,0.0449408,0.0444512,0.0437583,0.0433107,0.0428950,0.0423386,0.0421463
0.0423556,0.0422008,0.0419200,0.0414556,0.0410932,0.0405804,0.0402492,0.0399415,0.0395297,0.0393874
0.0407655,0.0406520,0.0404462,0.0401059,0.0398403,0.0394645,0.0392217,0.0389962,0.0386944,0.0385902
0.0379628,0.0379814,0.0380152,0.0380710,0.0381146,0.0381762,0.0382161,0.0382531,0.0383026,0.0383197
0.0410859,0.0409920,0.0408216,0.0405399,0.0403200,0.0400089,0.0398080,0.0396213,0.0393715,0.0392852
0.0478889,0.0475307,0.0468807,0.0458057,0.0449670,0.0437801,0.0430134,0.0423013,0.0413481,0.0410188
0.0488220,0.0484585,0.0477990,0.0467082,0.0458571,0.0446528,0.0438748,0.0431522,0.0421850,0.0418508
0.0472158,0.0469046,0.0463400,0.0454063,0.0446778,0.0436468,0.0429808,0.0423622,0.0415343,0.0412482
0.0482597,0.0479793,0.0474706,0.0466292,0.0459728,0.0450439,0.0444438,0.0438865,0.0431405,0.0428827
0.0481584,0.0478593,0.0473167,0.0464194,0.0457193,0.0447286,0.0440885,0.0434941,0.0426984,0.0424235
0.0492873,0.0489601,0.0483666,0.0473850,0.0466192,0.0455354,0.0448353,0.0441850,0.0433147,0.0430140
0.0507479,0.0505028,0.0500582,0.0493228,0.0487490,0.0479370,0.0474125,0.0469253,0.0462732,0.0460479
0.0534344,0.0531385,0.0526016,0.0517136,0.0510208,0.0500403,0.0494069,0.0488187,0.0480313,0.0477592
0.0557524,0.0552740,0.0544060,0.0529705,0.0518505,0.0502656,0.0492417,0.0482907,0.0470179,0.0465781
0.0515001,0.0512631,0.0508330,0.0501218,0.0495670,0.0487817,0.0482744,0.0478033,0.0471727,0.0469548
0.0488629,0.0487620,0.0485788,0.0482759,0.0480396,0.0477052,0.0474892,0.0472885,0.0470200,0.0469272
0.0470570,0.0470698,0.0470930,0.0471315,0.0471615,0.0472039,0.0472313,0.0472568,0.0472909,0.0473026
0.0473218,0.0473699,0.0474570,0.0476012,0.0477138,0.0478730,0.0479758,0.0480714,0.0481992,0.0482434
0.0424796,0.0428206,0.0434394,0.0444629,0.0452613,0.0463913,0.0471213,0.0477993,0.0487067,0.0490202
0.0436136,0.0439020,0.0444252,0.0452905,0.0459655,0.0469209,0.0475381,0.0481113,0.0488785,0.0491436
0.0463521,0.0465233,0.0468337,0.0473471,0.0477477,0.0483146,0.0486808,0.0490209,0.0494761,0.0496335
0.0443126,0.0445757,0.0450529,0.0458422,0.0464579,0.0473294,0.0478924,0.0484152,0.0491150,0.0493568
0.0465675,0.0467530,0.0470894,0.0476459,0.0480800,0.0486944,0.0490913,0.0494599,0.0499533,0.0501237
0.0460693,0.0462385,0.0465454,0.0470530,0.0474490,0.0480094,0.0483715,0.0487077,0.0491578,0.0493133
0.0489485,0.0489962,0.0490828,0.0492260,0.0493377,0.0494958,0.0495979,0.0496928,0.0498198,0.0498637
0.0495929,0.0496808,0.0498402,0.0501039,0.0503096,0.0506007,0.0507888,0.0509634,0.0511972,0.0512780
0.0509598,0.0509200,0.0508480,0.0507288,0.0506358,0.0505042,0.0504192,0.0503402,0.0502345,0.0501980
0.0512602,0.0512915,0.0513483,0.0514422,0.0515155,0.0516193,0.0516863,0.0517485,0.0518318,0.0518606
0.0541286,0.0540203,0.0538238,0.0534988,0.0532452,0.0528864,0.0526545,0.0524392,0.0521510,0.0520515
0.0536861,0.0536148,0.0534855,0.0532716,0.0531047,0.0528685,0.0527159,0.0525742,0.0523845,0.0523190
0.0537116,0.0536827,0.0536304,0.0535439,0.0534763,0.0533807,0.0533190,0.0532617,0.0531849,0.0531584
0.0494166,0.0496622,0.0501079,0.0508450,0.0514201,0.0522340,0.0527597,0.0532481,0.0539016,0.0541275
0.0540322,0.0541773,0.0544406,0.0548760,0.0552158,0.0556965,0.0560071,0.0562956,0.0566817,0.0568151
0.0532222,0.0533991,0.0537200,0.0542506,0.0546647,0.0552506,0.0556291,0.0559807,0.0564512,0.0566138
0.0447948,0.0452673,0.0461247,0.0475426,0.0486489,0.0502145,0.0512259,0.0521652,0.0534225,0.0538569
0.0462054,0.0465574,0.0471959,0.0482520,0.0490760,0.0502420,0.0509953,0.0516950,0.0526314,0.0529549
0.0472726,0.0476257,0.0482661,0.0493254,0.0501518,0.0513213,0.0520769,0.0527786,0.0537178,0.0540423
0.0456458,0.0460006,0.0466443,0.0477088,0.0485395,0.0497149,0.0504742,0.0511795,0.0521234,0.0524496
0.0486349,0.0488031,0.0491084,0.0496133,0.0500072,0.0505646,0.0509248,0.0512592,0.0517069,0.0518616
0.0545037,0.0543296,0.0540137,0.0534912,0.0530835,0.0525066,0.0521339,0.0517878,0.0513245,0.0511644
0.0519275,0.0518807,0.0517958,0.0516553,0.0515457,0.0513906,0.0512905,0.0511974,0.0510729,0.0510298
0.0546807,0.0545915,0.0544298,0.0541623,0.0539537,0.0536583,0.0534676,0.0532904,0.0530532,0.0529713
0.0595036,0.0593775,0.0591488,0.0587704,0.0584752,0.0580575,0.0577877,0.0575370,0.0572016,0.0570857
0.0584388,0.0583705,0.0582464,0.0580412,0.0578812,0.0576547,0.0575083,0.0573724,0.0571905,0.0571276
0.0582562,0.0581478,0.0579513,0.0576263,0.0573727,0.0570139,0.0567821,0.0565667,0.0562786,0.0561790
0.0585827,0.0584108,0.0580991,0.0575834,0.0571811,0.0566117,0.0562439,0.0559023,0.0554451,0.0552871
0.0535670,0.0536502,0.0538012,0.0540508,0.0542456,0.0545213,0.0546994,0.0548648,0.0550862,0.0551627
0.0517297,0.0519839,0.0524450,0.0532077,0.0538027,0.0546448,0.0551888,0.0556940,0.0563703,0.0566039
0.0518738,0.0520995,0.0525089,0.0531861,0.0537144,0.0544620,0.0549450,0.0553936,0.0559940,0.0562015
0.0534603,0.0535619,0.0537463,0.0540512,0.0542891,0.0546258,0.0548433,0.0550453,0.0553157,0.0554091
0.0511392,0.0514201,0.0519298,0.0527728,0.0534304,0.0543612,0.0549624,0.0555208,0.0562683,0.0565265
0.0503323,0.0505842,0.0510412,0.0517970,0.0523867,0.0532211,0.0537602,0.0542609,0.0549310,0.0551626
0.0460236,0.0464298,0.0471668,0.0483856,0.0493365,0.0506823,0.0515516,0.0523591,0.0534398,0.0538132
0.0432941,0.0438227,0.0447818,0.0463680,0.0476056,0.0493570,0.0504884,0.0515392,0.0529457,0.0534317
0.0394813,0.0401901,0.0414761,0.0436031,0.0452626,0.0476110,0.0491281,0.0505371,0.0524230,0.0530747
0.0387656,0.0395434,0.0409544,0.0432881,0.0451088,0.0476855,0.0493500,0.0508960,0.0529652,0.0536802
