date,aapl,msft,amzn
10/22/1992,1.460218,1.810557,
10/23/1992,1.460218,1.787861,
10/26/1992,1.542589,1.8156,
10/27/1992,1.542589,1.775253,
10/28/1992,1.565054,1.78534,
10/29/1992,1.595008,1.8156,
10/30/1992,1.572543,1.790383,
11/2/1992,1.565054,1.808035,
11/3/1992,1.557567,1.780297,
11/4/1992,1.572543,1.78534,
11/5/1992,1.647426,1.853426,
11/6/1992,1.669891,1.871077,
11/9/1992,1.654914,1.853426,
11/10/1992,1.684868,1.873599,
11/11/1992,1.699844,1.89125,
11/12/1992,1.703588,1.886207,
11/13/1992,1.684868,1.881164,
11/16/1992,1.718565,1.871077,
11/17/1992,1.654914,1.8156,
11/18/1992,1.729797,1.855947,
11/19/1992,1.744774,1.896293,
11/20/1992,1.722309,1.916467,
11/23/1992,1.699844,1.78534,
11/24/1992,1.722309,1.84586,
11/25/1992,1.692356,1.838295,
11/27/1992,1.692356,1.850905,
11/30/1992,1.725978,1.878642,
12/1/1992,1.748491,1.878642,
12/2/1992,1.718474,1.83073,
12/3/1992,1.725978,1.848381,
12/4/1992,1.707218,1.850905,
12/7/1992,1.733483,1.883685,
12/8/1992,1.74474,1.866034,
12/9/1992,1.72973,1.855947,
12/10/1992,1.718474,1.795427,
12/11/1992,1.725978,1.742472,
12/14/1992,1.718474,1.757602,
12/15/1992,1.692209,1.742472,
12/16/1992,1.650936,1.75508,
12/17/1992,1.707218,1.8156,
12/18/1992,1.748491,1.8156,
12/21/1992,1.789765,1.825687,
12/22/1992,1.819782,1.77021,
12/23/1992,1.793517,1.760124,
12/24/1992,1.771004,1.760124,
12/28/1992,1.786012,1.765167,
12/29/1992,1.789765,1.744994,
12/30/1992,1.763499,1.732385,
12/31/1992,1.793517,1.722298,
1/4/1993,1.748491,1.717255,
1/5/1993,1.778508,1.744994,
1/6/1993,1.85355,1.795427,
1/7/1993,1.831038,1.760124,
1/8/1993,1.868559,1.757602,
1/11/1993,1.924841,1.797948,
1/12/1993,1.846046,1.810557,
1/13/1993,1.90608,1.840816,
1/14/1993,1.951106,1.840816,
1/15/1993,1.808525,1.810557,
1/18/1993,1.786012,1.80047,
1/19/1993,1.793517,1.782819,
1/20/1993,1.801021,1.782819,
1/21/1993,1.801021,1.805513,
1/22/1993,1.786012,1.802992,
1/25/1993,1.801021,1.78534,
1/26/1993,1.823533,1.775253,
1/27/1993,1.808525,1.73995,
1/28/1993,1.797269,1.75508,
1/29/1993,1.786012,1.744994,
2/1/1993,1.838542,1.765167,
2/2/1993,1.808525,1.795427,
2/3/1993,1.801021,1.782819,
2/4/1993,1.786012,1.714734,
2/5/1993,1.718474,1.795427,
2/8/1993,1.695961,1.729864,
2/9/1993,1.707218,1.692039,
2/10/1993,1.673448,1.72482,
2/11/1993,1.654688,1.719777,
2/12/1993,1.620698,1.686996,
2/16/1993,1.594376,1.616388,
2/17/1993,1.620698,1.61891,
2/18/1993,1.654541,1.646649,
2/19/1993,1.654541,1.608824,
2/22/1993,1.658302,1.548303,
2/23/1993,1.631979,1.60378,
2/24/1993,1.613178,1.692039,
2/25/1993,1.64702,1.702125,
2/26/1993,1.594376,1.681952,
3/1/1993,1.601897,1.644127,
3/2/1993,1.631979,1.707169,
3/3/1993,1.64326,1.70969,
3/4/1993,1.654541,1.689517,
3/5/1993,1.654541,1.669343,
3/8/1993,1.699665,1.686996,
3/9/1993,1.707185,1.699604,
3/10/1993,1.707185,1.714734,
3/11/1993,1.710946,1.744994,
3/12/1993,1.692144,1.795427,
3/15/1993,1.714706,1.767689,
3/16/1993,1.699665,1.77021,
3/17/1993,1.658302,1.722298,
3/18/1993,1.6395,1.719777,
3/19/1993,1.616938,1.699604,
3/22/1993,1.601897,1.681952,
3/23/1993,1.586856,1.676908,
3/24/1993,1.616938,1.73995,
3/25/1993,1.64702,1.762646,
3/26/1993,1.601897,1.747516,
3/29/1993,1.534211,1.75508,
3/30/1993,1.571814,1.835773,
3/31/1993,1.549252,1.866034,
4/1/1993,1.556773,1.87612,
4/2/1993,1.507888,1.810557,
4/5/1993,1.504128,1.84586,
4/6/1993,1.466525,1.810557,
4/7/1993,1.519169,1.820643,
4/8/1993,1.496608,1.795427,
4/12/1993,1.504128,1.818122,
4/13/1993,1.459005,1.792905,
4/14/1993,1.466525,1.795427,
4/15/1993,1.421401,1.757602,
4/16/1993,1.447723,1.75508,
4/19/1993,1.459005,1.75508,
4/20/1993,1.504128,1.750036,
4/21/1993,1.492847,1.712212,
4/22/1993,1.504128,1.67943,
4/23/1993,1.481566,1.641605,
4/26/1993,1.474046,1.621432,
4/27/1993,1.511649,1.6643,
4/28/1993,1.545492,1.734907,
4/29/1993,1.52669,1.72482,
4/30/1993,1.541732,1.72482,
5/3/1993,1.560533,1.737429,
5/4/1993,1.605657,1.775253,
5/5/1993,1.6395,1.80047,
5/6/1993,1.616938,1.760124,
5/7/1993,1.64702,1.75508,
5/10/1993,1.654541,1.797948,
5/11/1993,1.6395,1.77021,
5/12/1993,1.601897,1.73995,
5/13/1993,1.669582,1.729864,
5/14/1993,1.669582,1.72482,
5/17/1993,1.677103,1.744994,
5/18/1993,1.669582,1.78534,
5/19/1993,1.722227,1.866034,
5/20/1993,1.76735,1.898815,
5/21/1993,1.729747,1.866034,
5/24/1993,1.733508,1.858469,
5/25/1993,1.695904,1.840816,
5/26/1993,1.737268,1.92151,
5/27/1993,1.729747,1.898815,
5/28/1993,1.706991,1.868556,
6/1/1993,1.718296,1.941684,
6/2/1993,1.718296,1.931597,
6/3/1993,1.699455,1.908901,
6/4/1993,1.654237,1.896293,
6/7/1993,1.529886,1.881164,
6/8/1993,1.492204,1.860991,
6/9/1993,1.33394,1.835773,
6/10/1993,1.341477,1.838295,
6/11/1993,1.318867,1.802992,
6/14/1993,1.345245,1.860991,
6/15/1993,1.266113,1.866034,
6/16/1993,1.273649,1.840816,
6/17/1993,1.243503,1.833252,
6/18/1993,1.235967,1.765167,
6/21/1993,1.194517,1.787861,
6/22/1993,1.247272,1.775253,
6/23/1993,1.220894,1.787861,
6/24/1993,1.258576,1.78534,
6/25/1993,1.205822,1.78534,
6/28/1993,1.209589,1.820643,
6/29/1993,1.175676,1.795427,
6/30/1993,1.190749,1.775253,
7/1/1993,1.14553,1.757602,
7/2/1993,1.160603,1.760124,
7/6/1993,1.137994,1.734907,
7/7/1993,1.100312,1.681952,
7/8/1993,1.100312,1.712212,
7/9/1993,1.107849,1.707169,
7/12/1993,1.14553,1.689517,
7/13/1993,1.122922,1.669343,
7/14/1993,1.122922,1.699604,
7/15/1993,1.077703,1.684473,
7/16/1993,0.829002,1.636561,
7/19/1993,0.77248,1.588651,
7/20/1993,0.810161,1.623953,
7/21/1993,0.79132,1.593693,
7/22/1993,0.798857,1.565954,
7/23/1993,0.79132,1.565954,
7/26/1993,0.810161,1.578563,
7/27/1993,0.798857,1.523086,
7/28/1993,0.810161,1.578563,
7/29/1993,0.821466,1.593693,
7/30/1993,0.836539,1.492827,
8/2/1993,0.859148,1.46761,
8/3/1993,0.87422,1.472653,
8/4/1993,0.911903,1.472653,
8/5/1993,0.889294,1.507957,
8/6/1993,0.881757,1.477697,
8/9/1993,0.89683,1.472653,
8/10/1993,0.859148,1.432307,
8/11/1993,0.829002,1.460045,
8/12/1993,0.798857,1.492827,
8/13/1993,0.825234,1.518044,
8/16/1993,0.832656,1.568478,
8/17/1993,0.85915,1.55839,
8/18/1993,0.862934,1.55839,
8/19/1993,0.832656,1.497869,
8/20/1993,0.847795,1.538217,
8/23/1993,0.85915,1.553347,
8/24/1993,0.847795,1.530652,
8/25/1993,0.825086,1.497869,
8/26/1993,0.813732,1.455002,
8/27/1993,0.802378,1.449959,
8/30/1993,0.787238,1.465088,
8/31/1993,0.802378,1.515522,
9/1/1993,0.791023,1.548303,
9/2/1993,0.779669,1.545782,
9/3/1993,0.779669,1.52813,
9/7/1993,0.794808,1.507957,
9/8/1993,0.809947,1.502914,
9/9/1993,0.787238,1.538217,
9/10/1993,0.794808,1.573521,
9/13/1993,0.76453,1.540739,
9/14/1993,0.734251,1.518044,
9/15/1993,0.741821,1.543261,
9/16/1993,0.74939,1.533173,
9/17/1993,0.76453,1.533173,
9/20/1993,0.753175,1.525608,
9/21/1993,0.741821,1.533173,
9/22/1993,0.772099,1.55839,
9/23/1993,0.74939,1.588651,
9/24/1993,0.75696,1.613867,
9/27/1993,0.74939,1.659256,
9/28/1993,0.74939,1.69456,
9/29/1993,0.722897,1.674387,
9/30/1993,0.707758,1.6643,
10/1/1993,0.688834,1.654213,
10/4/1993,0.688834,1.666822,
10/5/1993,0.711542,1.67943,
10/6/1993,0.715327,1.712212,
10/7/1993,0.696403,1.697081,
10/8/1993,0.685049,1.704647,
10/11/1993,0.719112,1.69456,
10/12/1993,0.726682,1.699604,
10/13/1993,0.726682,1.67943,
10/14/1993,0.719112,1.656736,
10/15/1993,0.855365,1.628997,
10/18/1993,0.85915,1.674387,
10/19/1993,0.840226,1.61891,
10/20/1993,0.840226,1.63404,
10/21/1993,0.915922,1.60378,
10/22/1993,0.915922,1.621432,
10/25/1993,0.908352,1.623953,
10/26/1993,0.900782,1.60378,
10/27/1993,0.961339,1.611345,
10/28/1993,0.93863,1.593693,
10/29/1993,0.931061,1.616388,
11/1/1993,0.95377,1.631519,
11/2/1993,0.991618,1.61891,
11/3/1993,0.957555,1.583607,
11/4/1993,0.976479,1.543261,
11/5/1993,0.965124,1.588651,
11/8/1993,0.931061,1.583607,
11/9/1993,0.912137,1.578563,
11/10/1993,0.931061,1.641605,
11/11/1993,0.949985,1.646649,
11/12/1993,0.961339,1.651692,
11/15/1993,0.968909,1.623953,
11/16/1993,1.029466,1.659256,
11/17/1993,1.014326,1.628997,
11/18/1993,1.014326,1.61891,
11/19/1993,1.002783,1.616388,
11/22/1993,0.987589,1.553347,
11/23/1993,1.002783,1.560912,
11/24/1993,1.002783,1.588651,
11/26/1993,0.991388,1.593693,
11/29/1993,0.964798,1.60378,
11/30/1993,0.957202,1.613867,
12/1/1993,0.957202,1.644127,
12/2/1993,0.964798,1.671865,
12/3/1993,0.957202,1.729864,
12/6/1993,0.979993,1.712212,
12/7/1993,0.979993,1.72482,
12/8/1993,0.968597,1.684473,
12/9/1993,0.911621,1.636561,
12/10/1993,0.858443,1.651692,
12/13/1993,0.896427,1.641605,
12/14/1993,0.885032,1.613867,
12/15/1993,0.904024,1.608824,
12/16/1993,0.892629,1.613867,
12/17/1993,0.896427,1.623953,
12/20/1993,0.86604,1.654213,
12/21/1993,0.835652,1.6643,
12/22/1993,0.850846,1.636561,
12/23/1993,0.828056,1.631519,
12/27/1993,0.86604,1.623953,
12/28/1993,0.885032,1.669343,
12/29/1993,0.86604,1.644127,
12/30/1993,0.904024,1.639084,
12/31/1993,0.88883,1.626474,
1/3/1994,0.907822,1.616388,
1/4/1994,0.957202,1.623953,
1/5/1994,1.025573,1.659256,
1/6/1994,0.995186,1.707169,
1/7/1994,1.006581,1.719777,
1/10/1994,1.021775,1.729864,
1/11/1994,0.968597,1.719777,
1/12/1994,0.926814,1.72482,
1/13/1994,0.930613,1.722298,
1/14/1994,0.942008,1.727342,
1/17/1994,0.923016,1.70969,
1/18/1994,0.892629,1.707169,
1/19/1994,0.88883,1.67943,
1/20/1994,0.907822,1.73995,
1/21/1994,1.014178,1.73995,
1/24/1994,1.063558,1.719777,
1/25/1994,1.029372,1.717255,
1/26/1994,1.017977,1.699604,
1/27/1994,1.036969,1.699604,
1/28/1994,1.03317,1.712212,
1/31/1994,0.995186,1.717255,
2/1/1994,1.01038,1.717255,
2/2/1994,1.002783,1.69456,
2/3/1994,1.017977,1.704647,
2/4/1994,1.017977,1.639084,
2/7/1994,1.11313,1.628997,
2/8/1994,1.090257,1.588651,
2/9/1994,1.105505,1.606302,
2/10/1994,1.11313,1.601258,
2/11/1994,1.128378,1.588651,
2/14/1994,1.128378,1.596215,
2/15/1994,1.13219,1.608824,
2/16/1994,1.120754,1.588651,
2/17/1994,1.128378,1.586129,
2/18/1994,1.105505,1.613867,
2/22/1994,1.136003,1.60378,
2/23/1994,1.136003,1.63404,
2/24/1994,1.116942,1.611345,
2/25/1994,1.097881,1.63404,
2/28/1994,1.11313,1.6643,
3/1/1994,1.105505,1.67943,
3/2/1994,1.086445,1.669343,
3/3/1994,1.090257,1.63404,
3/4/1994,1.120754,1.63404,
3/7/1994,1.155063,1.639084,
3/8/1994,1.128378,1.63404,
3/9/1994,1.143627,1.631519,
3/10/1994,1.136003,1.631519,
3/11/1994,1.136003,1.64917,
3/14/1994,1.162687,1.692039,
3/15/1994,1.147439,1.712212,
3/16/1994,1.120754,1.70969,
3/17/1994,1.11313,1.704647,
3/18/1994,1.109318,1.70969,
3/21/1994,1.082633,1.67943,
3/22/1994,1.067385,1.70969,
3/23/1994,1.071197,1.73995,
3/24/1994,1.055949,1.760124,
3/25/1994,0.998767,1.765167,
3/28/1994,1.014015,1.742472,
3/29/1994,0.998767,1.6643,
3/30/1994,0.991143,1.686996,
3/31/1994,1.014015,1.70969,
4/4/1994,1.014015,1.704647,
4/5/1994,1.02164,1.77021,
4/6/1994,1.02164,1.795427,
4/7/1994,1.017828,1.810557,
4/8/1994,1.02164,1.75508,
4/11/1994,1.02164,1.75508,
4/12/1994,0.975895,1.70969,
4/13/1994,0.96827,1.712212,
4/14/1994,0.960646,1.697081,
4/15/1994,0.922526,1.712212,
4/18/1994,0.903465,1.674387,
4/19/1994,0.884404,1.777776,
4/20/1994,0.861532,1.805513,
4/21/1994,0.903465,1.84586,
4/22/1994,0.907277,1.850905,
4/25/1994,0.945398,1.89125,
4/26/1994,0.953022,1.915206,
4/28/1994,0.922526,1.858469,
4/29/1994,0.914901,1.866034,
5/2/1994,0.945398,1.926554,
5/3/1994,0.922526,1.886207,
5/4/1994,1.006392,1.918988,
5/5/1994,1.00258,1.903859,
5/6/1994,0.985425,1.866034,
5/9/1994,0.953022,1.860991,
5/10/1994,0.945398,1.896293,
5/11/1994,0.922526,1.886207,
5/12/1994,0.905371,1.90638,
5/13/1994,0.914901,1.946727,
5/16/1994,0.899653,1.916467,
5/17/1994,0.895841,1.908901,
5/18/1994,0.933962,1.958074,
5/19/1994,0.979707,1.984552,
5/20/1994,0.947304,1.971944,
5/23/1994,0.93015,2.040028,
5/24/1994,0.937774,2.062724,
5/25/1994,0.953022,2.118201,
5/26/1994,0.93015,2.098027,
5/27/1994,0.916605,2.113157,
5/31/1994,0.895556,2.168634,
6/1/1994,0.864938,2.138373,
6/2/1994,0.838149,2.108114,
6/3/1994,0.845803,2.133331,
6/6/1994,0.838149,2.198893,
6/7/1994,0.841976,2.163591,
6/8/1994,0.799877,2.098027,
6/9/1994,0.826667,2.108114,
6/10/1994,0.811358,2.120722,
6/13/1994,0.826667,2.133331,
6/14/1994,0.82858,2.161069,
6/15/1994,0.851544,2.188807,
6/16/1994,0.807531,2.161069,
6/17/1994,0.811358,2.138373,
6/20/1994,0.830494,2.158547,
6/21/1994,0.79605,2.123242,
6/22/1994,0.803704,2.077852,
6/23/1994,0.76926,2.022377,
6/24/1994,0.78409,1.997161,
6/27/1994,0.803704,2.092984,
6/28/1994,0.819013,2.070288,
6/29/1994,0.799877,2.07281,
6/30/1994,0.811358,2.082897,
7/1/1994,0.788395,2.027421,
7/5/1994,0.811358,1.982031,
7/6/1994,0.799877,1.949249,
7/7/1994,0.820926,2.032463,
7/8/1994,0.82858,1.997161,
7/11/1994,0.826667,1.95177,
7/12/1994,0.868766,1.93664,
7/13/1994,0.908951,1.997161,
7/14/1994,0.87642,1.9669,
7/15/1994,0.864938,1.961857,
7/18/1994,0.868766,2.037508,
7/19/1994,0.847716,2.022377,
7/20/1994,0.815185,1.95177,
7/21/1994,0.857284,1.926554,
7/22/1994,0.949136,2.040028,
7/25/1994,0.970186,2.065245,
7/26/1994,0.960618,2.032463,
7/27/1994,0.95105,1.997161,
7/28/1994,0.975927,1.997161,
7/29/1994,1.03142,2.077852,
8/1/1994,1.021852,2.153503,
8/2/1994,0.996976,2.130809,
8/3/1994,1.014198,2.153503,
8/4/1994,1.018025,2.128287,
8/5/1994,1.018025,2.118201,
8/8/1994,1.033334,2.138373,
8/9/1994,1.029506,2.158547,
8/10/1994,1.060124,2.183764,
8/11/1994,1.050556,2.229153,
8/12/1994,1.063951,2.229153,
8/15/1994,1.063801,2.196372,
8/16/1994,1.067642,2.214024,
8/17/1994,1.075322,2.254369,
8/18/1994,1.063801,2.23924,
8/19/1994,1.071482,2.214024,
8/22/1994,1.071482,2.203937,
8/23/1994,1.075322,2.23924,
8/24/1994,1.071482,2.249326,
8/25/1994,1.077243,2.266979,
8/26/1994,1.098365,2.294717,
8/29/1994,1.086844,2.302282,
8/30/1994,1.113726,2.355238,
8/31/1994,1.111807,2.34515,
9/1/1994,1.075322,2.264457,
9/2/1994,1.086844,2.259414,
9/6/1994,1.092605,2.259414,
9/7/1994,1.109886,2.294717,
9/8/1994,1.109886,2.337585,
9/9/1994,1.098365,2.294717,
9/12/1994,1.098365,2.264457,
9/13/1994,1.100285,2.322456,
9/14/1994,1.079163,2.324977,
9/15/1994,1.106046,2.350194,
9/16/1994,1.117567,2.294717,
9/19/1994,1.090684,2.294717,
9/20/1994,1.061881,2.259414,
9/21/1994,1.04844,2.309846,
9/22/1994,1.040759,2.29976,
9/23/1994,1.042679,2.259414,
9/26/1994,1.042679,2.241762,
9/27/1994,1.040759,2.279587,
9/28/1994,1.040759,2.29976,
9/29/1994,1.04844,2.279587,
9/30/1994,1.034997,2.264457,
10/3/1994,1.017716,2.254369,
10/4/1994,1.036918,2.219068,
10/5/1994,1.163653,2.23924,
10/6/1994,1.113726,2.198893,
10/7/1994,1.136769,2.19385,
10/10/1994,1.194376,2.208981,
10/11/1994,1.217418,2.251849,
10/12/1994,1.294227,2.269501,
10/13/1994,1.263504,2.309846,
10/14/1994,1.263504,2.256892,
10/17/1994,1.221259,2.22411,
10/18/1994,1.267344,2.284631,
10/19/1994,1.267344,2.324977,
10/20/1994,1.259664,2.405671,
10/21/1994,1.309589,2.395583,
10/24/1994,1.298068,2.37541,
10/25/1994,1.309589,2.408193,
10/26/1994,1.328791,2.461146,
10/27/1994,1.31343,2.486364,
10/28/1994,1.294227,2.506536,
10/31/1994,1.326871,2.54184,
11/1/1994,1.324951,2.531754,
11/2/1994,1.271185,2.54184,
11/3/1994,1.275025,2.52671,
11/4/1994,1.240461,2.48132,
11/7/1994,1.251982,2.496451,
11/8/1994,1.298068,2.567057,
11/9/1994,1.278865,2.572101,
11/10/1994,1.269264,2.569579,
11/11/1994,1.263504,2.511581,
11/14/1994,1.305749,2.60236,
11/15/1994,1.271185,2.604882,
11/16/1994,1.257743,2.607404,
11/17/1994,1.22894,2.592273,
11/18/1994,1.232642,2.58723,
11/21/1994,1.174862,2.562013,
11/22/1994,1.15175,2.501495,
11/23/1994,1.136341,2.48132,
11/25/1994,1.163306,2.511581,
11/28/1994,1.165232,2.556969,
11/29/1994,1.178714,2.58723,
11/30/1994,1.147897,2.536797,
12/1/1994,1.115155,2.524189,
12/2/1994,1.126712,2.551927,
12/5/1994,1.145971,2.554448,
12/6/1994,1.157527,2.556969,
12/7/1994,1.128637,2.54184,
12/8/1994,1.105525,2.521667,
12/9/1994,1.117081,2.546884,
12/12/1994,1.124785,2.546884,
12/13/1994,1.120933,2.531754,
12/14/1994,1.167158,2.551927,
12/15/1994,1.144045,2.562013,
12/16/1994,1.147897,2.556969,
12/19/1994,1.205678,2.52671,
12/20/1994,1.186417,2.415757,
12/21/1994,1.182565,2.48132,
12/22/1994,1.190269,2.446017,
12/23/1994,1.197973,2.456104,
12/27/1994,1.205678,2.451061,
12/28/1994,1.205678,2.461146,
12/29/1994,1.217233,2.49393,
12/30/1994,1.201825,2.466191,
1/3/1995,1.182565,2.428365,
1/4/1995,1.213381,2.446017,
1/5/1995,1.197973,2.405671,
1/6/1995,1.294273,2.446017,
1/9/1995,1.269717,2.430887,
1/10/1995,1.346276,2.461146,
1/11/1995,1.44065,2.476276,
1/12/1995,1.398278,2.471234,
1/13/1995,1.38287,2.531754,
1/16/1995,1.371314,2.58723,
1/17/1995,1.386722,2.607404,
1/18/1995,1.405982,2.625054,
1/19/1995,1.413686,2.562013,
1/20/1995,1.313533,2.486364,
1/23/1995,1.301978,2.534275,
1/24/1995,1.282718,2.502123,
1/25/1995,1.262976,2.491407,
1/26/1995,1.217233,2.415757,
1/27/1995,1.228789,2.415757,
1/30/1995,1.236493,2.380454,
1/31/1995,1.244197,2.395583,
2/1/1995,1.236493,2.385497,
2/2/1995,1.282718,2.380454,
2/3/1995,1.24805,2.425843,
2/6/1995,1.24805,2.456104,
2/7/1995,1.25768,2.461146,
2/8/1995,1.303904,2.496451,
2/9/1995,1.344349,2.496451,
2/10/1995,1.348202,2.501495,
2/13/1995,1.351913,2.501495,
2/14/1995,1.326806,2.496451,
2/15/1995,1.315219,2.451061,
2/16/1995,1.334532,2.456104,
2/17/1995,1.313287,2.435931,
2/21/1995,1.266936,2.410713,
2/22/1995,1.261142,2.48132,
2/23/1995,1.241829,2.486364,
2/24/1995,1.205134,2.471234,
2/27/1995,1.181959,2.491407,
2/28/1995,1.220584,2.54184,
3/1/1995,1.236035,2.551927,
3/2/1995,1.236035,2.572101,
3/3/1995,1.243761,2.567057,
3/6/1995,1.22831,2.594796,
3/7/1995,1.18389,2.636403,
3/8/1995,1.222516,2.763746,
3/9/1995,1.22831,2.738531,
3/10/1995,1.220584,2.766268,
3/13/1995,1.178096,2.78392,
3/14/1995,1.081531,2.894874,
3/15/1995,1.081531,2.844441,
3/16/1995,1.089256,2.82931,
3/17/1995,1.085393,2.821746,
3/20/1995,1.089256,2.869657,
3/21/1995,1.120157,2.841919,
3/22/1995,1.176165,2.862092,
3/23/1995,1.147195,2.935221,
3/24/1995,1.166509,2.980611,
3/27/1995,1.149126,2.945307,
3/28/1995,1.062218,2.970524,
3/29/1995,1.062218,2.915048,
3/30/1995,1.093119,2.910005,
3/31/1995,1.089256,2.869657,
4/3/1995,1.096981,2.824266,
4/4/1995,1.046767,2.819225,
4/5/1995,1.073806,2.849485,
4/6/1995,1.135607,2.824266,
4/7/1995,1.135607,2.809137,
4/10/1995,1.131745,2.862092,
4/11/1995,1.166509,2.910005,
4/12/1995,1.205134,2.889831,
4/13/1995,1.181959,2.925133,
4/17/1995,1.185821,3.121825,
4/18/1995,1.158783,3.096607,
4/19/1995,1.12402,3.071391,
4/20/1995,1.162646,3.036088,
4/21/1995,1.208997,3.026,
4/24/1995,1.205134,3.136955,
4/25/1995,1.166509,3.227735,
4/26/1995,1.181959,3.212604,
4/27/1995,1.170371,3.172258,
4/28/1995,1.181959,3.298341,
5/1/1995,1.181959,3.313471,
5/2/1995,1.178096,3.210081,
5/3/1995,1.178096,3.263039,
5/4/1995,1.189684,3.288253,
5/5/1995,1.201272,3.227735,
5/8/1995,1.251486,3.22269,
5/9/1995,1.274661,3.220169,
5/10/1995,1.280455,3.197474,
5/11/1995,1.266936,3.28321,
5/12/1995,1.348051,3.257994,
5/15/1995,1.348051,3.280689,
5/16/1995,1.351913,3.424425,
5/17/1995,1.359639,3.469814,
5/18/1995,1.340326,3.414337,
5/19/1995,1.321013,3.444596,
5/22/1995,1.363501,3.520248,
5/23/1995,1.355776,3.570681,
5/24/1995,1.344188,3.530335,
5/25/1995,1.340326,3.60094,
5/26/1995,1.322744,3.530335,
5/30/1995,1.301441,3.348773,
5/31/1995,1.287885,3.416859,
6/1/1995,1.307251,3.394163,
6/2/1995,1.305314,3.353817,
6/5/1995,1.347921,3.419381,
6/6/1995,1.363414,3.353817,
6/7/1995,1.336301,3.389121,
6/8/1995,1.330491,3.394163,
6/9/1995,1.347921,3.424425,
6/12/1995,1.36874,3.379033,
6/13/1995,1.363414,3.384078,
6/14/1995,1.351795,3.381556,
6/15/1995,1.351795,3.424425,
6/16/1995,1.359541,3.510159,
6/19/1995,1.375035,3.623634,
6/20/1995,1.467995,3.686676,
6/21/1995,1.529968,3.651374,
6/22/1995,1.522221,3.706851,
6/23/1995,1.510601,3.67659,
6/26/1995,1.491235,3.621115,
6/27/1995,1.437008,3.505116,
6/28/1995,1.444755,3.545464,
6/29/1995,1.464121,3.605983,
6/30/1995,1.438944,3.646332,
7/3/1995,1.454438,3.669026,
7/5/1995,1.440881,3.658938,
7/6/1995,1.456375,3.742154,
7/7/1995,1.506728,3.858149,
7/10/1995,1.506728,3.989278,
7/11/1995,1.460248,3.893455,
7/12/1995,1.456375,4.029624,
7/13/1995,1.475742,4.03971,
7/14/1995,1.510601,4.180924,
7/17/1995,1.518348,4.397787,
7/18/1995,1.491235,4.110317,
7/19/1995,1.409895,3.812761,
7/20/1995,1.458311,3.878325,
7/21/1995,1.355668,3.711895,
7/24/1995,1.406021,3.777457,
7/25/1995,1.417641,3.88841,
7/26/1995,1.406021,3.87328,
7/27/1995,1.450564,3.893455,
7/28/1995,1.409895,3.737112,
7/31/1995,1.394401,3.651374,
8/1/1995,1.347921,3.611027,
8/2/1995,1.375035,3.590854,
8/3/1995,1.394401,3.67659,
8/4/1995,1.371161,3.787544,
8/7/1995,1.344048,3.777457,
8/8/1995,1.316934,3.772413,
8/9/1995,1.336301,3.893455,
8/10/1995,1.324681,3.797631,
8/11/1995,1.334365,3.893455,
8/14/1995,1.344048,3.984234,
8/15/1995,1.365351,3.969104,
8/16/1995,1.382677,3.984234,
8/17/1995,1.386561,3.999363,
8/18/1995,1.394329,3.91867,
8/21/1995,1.371026,3.812761,
8/22/1995,1.390445,4.006929,
8/23/1995,1.413749,3.948929,
8/24/1995,1.421517,3.878325,
8/25/1995,1.390445,3.807717,
8/28/1995,1.33607,3.633722,
8/29/1995,1.339954,3.706851,
8/30/1995,1.347722,3.762327,
8/31/1995,1.33607,3.732068,
9/1/1995,1.334128,3.621115,
9/5/1995,1.351606,3.832934,
9/6/1995,1.359373,3.772413,
9/7/1995,1.390445,3.817803,
9/8/1995,1.390445,3.853108,
9/11/1995,1.374909,3.938845,
9/12/1995,1.334128,3.883368,
9/13/1995,1.316651,3.878325,
9/14/1995,1.242856,3.827891,
9/15/1995,1.114686,3.769892,
9/18/1995,1.139932,3.711895,
9/19/1995,1.141874,3.764848,
9/20/1995,1.13799,3.757283,
9/21/1995,1.149642,3.656416,
9/22/1995,1.151584,3.621115,
9/25/1995,1.165663,3.640657,
9/26/1995,1.161293,3.560593,
9/27/1995,1.126338,3.575723,
9/28/1995,1.172945,3.69172,
9/29/1995,1.157409,3.651374,
10/2/1995,1.169061,3.560593,
10/3/1995,1.169061,3.58581,
10/4/1995,1.130222,3.474857,
10/5/1995,1.134106,3.530335,
10/6/1995,1.10886,3.46477,
10/9/1995,1.081673,3.353817,
10/10/1995,1.077789,3.379033,
10/11/1995,1.083615,3.495031,
10/12/1995,1.097209,3.535377,
10/13/1995,1.11857,3.4799,
10/16/1995,1.122454,3.500073,
10/17/1995,1.13799,3.67659,
10/18/1995,1.161293,3.858149,
10/19/1995,1.079731,3.903539,
10/20/1995,1.091383,3.853108,
10/23/1995,1.091383,3.88841,
10/24/1995,1.091383,3.933801,
10/25/1995,1.079731,3.868237,
10/26/1995,1.083615,3.953973,
10/27/1995,1.079731,4.034667,
10/30/1995,1.095267,4.14562,
10/31/1995,1.12828,4.034667,
11/1/1995,1.13799,3.969104,
11/2/1995,1.13799,4.034667,
11/3/1995,1.134106,4.014494,
11/6/1995,1.184597,3.928755,
11/7/1995,1.231204,3.752241,
11/8/1995,1.207901,3.84302,
11/9/1995,1.223436,3.994321,
11/10/1995,1.235088,3.908584,
11/13/1995,1.270043,3.88589,
11/14/1995,1.289463,3.792587,
11/15/1995,1.273927,3.792587,
11/16/1995,1.240914,3.626155,
